city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,market,heating,total_floors,intercom,basement,furnished,elevator,parking_space,gated_property,balcony,terrace,garden,longitude,latitude,distance_from_center,distance_from_airport,distance_from_train_station,distance_from_park,distance_from_university,distance_from_mall
Gdańsk,Kokoszki,499000,90.0,4,,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-kokoszki-90m2-mzn2046243350,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvemdsb3N6ZW5pYS85L3pnbG9zemVuaWFfbXNfZ3JhdGthLTQzOTgxNzczXzEuanBnI3Y9MV8zODAyNDMwOTMy/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-90-m.jpg,-1,wtórny,-1,-1,0,0,0,0,1,0,0,0,0,54.354099,18.491961,5005.98,5017.23,,5016.99,5013.54,
Gdańsk,Leśna Góra,632268,34.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-bretowo-lesna-gora-34m2-mzn2045452388,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNTgwX3dpenVhbGl6YWNqYTIuanBnI3Y9MTc1NDYzMzcyOQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-lesna-gora-gdansk-34-m.jpg,2027,pierwotny,-1,-1,0,0,0,0,0,0,1,0,0,54.37583326,18.56055379,5000.43,5011.69,,5011.45,5008.0,
Gdańsk,Leśna Góra,738975,41.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-bretowo-lesna-gora-41m2-mzn2045452417,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNTgwX3dpenVhbGl6YWNqYTQuanBnI3Y9MTc1NDYzMzcyOQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-lesna-gora-gdansk-41-m.jpg,2027,pierwotny,-1,-1,0,0,0,0,0,0,1,0,0,54.37583326,18.56055379,5000.43,5011.69,,5011.45,5008.0,
Gdańsk,Leszczyńskich,737840,32.0,1,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-leszczynskich-2-32m2-mzn2045553744,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNzgxX3dpenVhbGl6YWNqYTEuanBnI3Y9MTc1NzMzMjUzOA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-leszczynskich-2-gdansk-32-m.jpg,2026,pierwotny,-1,5,0,0,0,0,0,0,1,0,0,54.39530109,18.61680508,4995.98,5007.24,,5006.99,5003.54,
Gdańsk,Sienna Grobla,620460,34.0,1,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-34m2-mzn2045641513,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzEwNjk1X3dpenVhbGl6YWNqYTIuanBnI3Y9MTc1NzY4NDk3MQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-nadmotlawie-apartments-gdansk-34-m.jpg,2022,pierwotny,-1,6,0,0,0,0,0,0,1,0,0,54.35539335,18.66808891,4988.97,5000.23,,4999.98,4996.54,
Gdańsk,Sienna Grobla,1434690,75.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-75m2-mzn2045641653,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzEwNjk1X3dpenVhbGl6YWNqYTIuanBnI3Y9MTc1NzY4NDk3MQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-nadmotlawie-apartments-gdansk-75-m.jpg,2022,pierwotny,-1,6,0,0,0,0,0,0,1,0,0,54.35539335,18.66808891,4988.97,5000.23,,4999.98,4996.54,
Gdańsk,Leszczyńskich,2922330,100.0,4,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-leszczynskich-2-100m2-mzn2045553708,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNzgxX3dpenVhbGl6YWNqYTIuanBnI3Y9MTc1NzMzMjUzOA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-leszczynskich-2-gdansk-100-m.jpg,2026,pierwotny,-1,5,0,0,0,0,0,0,0,0,0,54.39530109,18.61680508,4995.98,5007.24,,5006.99,5003.54,
Gdańsk,Twarda,630000,54.0,3,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-mlyniska-twarda-54m2-mzn2046103594,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbmRrLzEvbmRrX21zX1NTUTY1OTY1OF8xLmpwZyN2PTFfMzgwMTQ4NDQ4MA==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-mlyniska-54-m.jpg,1980,wtórny,Co Miejskie,4,1,1,0,1,1,0,1,0,0,54.375668,18.6324149,4993.46,5004.72,,5004.47,5001.03,
Gdańsk,Letnicka,1018184,74.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-letnicka-3-74m2-mzn2045704019,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExODMzX3dpenVhbGl6YWNqYTEuanBnI3Y9MTc1Njk3OTU1OA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-porto-ijk-gdansk-74-m.jpg,2027,pierwotny,-1,5,0,0,0,0,0,0,1,0,0,54.40212764,18.6500752,4993.1,5004.37,,5004.11,5000.67,
Gdańsk,Letnicka,552600,30.0,1,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-letnicka-3-30m2-mzn2045703802,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExODMzX3dpenVhbGl6YWNqYTMuanBnI3Y9MTc1Njk3OTU1OA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-porto-ijk-gdansk-30-m.jpg,2027,pierwotny,-1,5,0,0,0,0,0,0,0,0,0,54.40212764,18.6500752,4993.1,5004.37,,5004.11,5000.67,
Gdańsk,Bogumiła Kobieli,701920,34.0,1,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-kobieli-4-34m2-mzn2044561509,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNDU1X3dpenVhbGl6YWNqYTMuanBnI3Y9MTc1Njk3OTY4MQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-kobieli-4-gdansk-34-m.jpg,2026,pierwotny,-1,4,0,0,0,0,0,0,0,0,0,54.40183411,18.63637447,4994.41,5005.68,,5005.43,5001.98,
Gdańsk,Bogumiła Kobieli,1718650,92.0,4,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-kobieli-4-92m2-mzn2044561514,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNDU1X3dpenVhbGl6YWNqYTMuanBnI3Y9MTc1Njk3OTY4MQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-kobieli-4-gdansk-92-m.jpg,2026,pierwotny,-1,4,0,0,0,0,0,0,0,0,0,54.40183411,18.63637447,4994.41,5005.68,,5005.43,5001.98,
Gdańsk,Mostek,875000,40.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-mostek-40m2-mzn2045844381,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC8zL28xMzc0NzRfbXNfNDYxMjU5XzEuanBnI3Y9MV8zNzY4OTEyODA5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-40-m.jpg,2024,wtórny,-1,4,1,0,0,1,0,0,1,0,0,54.3516195,18.6754656,4988.06,4999.32,,4999.08,4995.63,
Gdańsk,Powstańców Warszawskich,699000,64.0,4,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-suchanino-powstancow-warszawskich-64m2-mzn2046238304,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC9hL28xMzc0NzRfbXNfNjY4MTQ3XzEuanBnI3Y9MV8zNzk4ODI1NjI1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-suchanino-64-m.jpg,1978,wtórny,-1,4,1,1,0,1,0,0,1,0,0,54.3539,18.61385,4994.15,5005.41,,5005.16,5001.72,
Gdańsk,Stępkarska,2282500,91.0,4,7.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-91m2-mzn2045894474,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExODM4X3dpenVhbGl6YWNqYTYuanBnI3Y9MTc1NzY4NTEyNQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-nowa-walowa-gdansk-91-m.jpg,2027,pierwotny,-1,7,0,0,0,0,0,0,0,0,0,54.3574253,18.66242409,4989.62,5000.88,,5000.64,4997.19,
Gdańsk,Stępkarska,2765340,102.0,4,7.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-102m2-mzn2045894473,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExODM4X3dpenVhbGl6YWNqYTEuanBnI3Y9MTc1NzY4NTEyNQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-nowa-walowa-gdansk-102-m.jpg,2027,pierwotny,-1,7,0,0,0,0,0,0,0,0,0,54.3574253,18.66242409,4989.62,5000.88,,5000.64,4997.19,
Gdańsk,Chmielna,2200000,83.0,3,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-83m2-mzn2044899972,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbjEyNzEzOS82L24xMjcxMzlfbXNfTUc0OTA5OTFfMS5qcGcjdj0xXzM3NDM1MjI0MTM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-83-m.jpg,2024,wtórny,Co Miejskie,7,1,0,0,1,1,1,1,0,0,54.34819,18.65783,4989.6,5000.86,,5000.61,4997.16,
Gdańsk,Aleja Jana Pawła II,860000,49.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-49m2-mzn2046207208,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYyNDQ5LzMvZ21nNDYyNDQ5X21zXzk5OTMxOTYxMV8xLmpwZyN2PTFfMzc5NTg5NDQ5OQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,-1,wtórny,Miejskie,10,0,0,0,1,1,0,0,0,0,54.3970455,18.6003247,4997.66,5008.92,,5008.67,5005.23,
Gdańsk,Starowiejska,696000,46.0,2,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-46m2-mzn2045746128,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWJuLzcvbWJuX21zXzUwMTQxOV8xLmpwZyN2PTFfMzc4MDc2NjQ2Mg==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-46-m.jpg,2025,wtórny,Co Miejskie,18,1,0,0,1,1,1,1,0,0,54.3947715,18.6469624,4993.03,5004.29,,5004.04,5000.59,
Gdańsk,Lęborska,899999,47.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-leborska-47m2-mzn2046210088,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMjQ1Ni84L28xMjI0NTZfbXNfQUc3MDMwNDBfMS5qcGcjdj0xXzM3OTU3ODg5NDY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-47-m.jpg,2016,wtórny,Co Miejskie,6,0,0,0,1,1,0,0,0,1,54.4043454,18.581939,4999.82,5011.08,,5010.83,5007.38,
Gdańsk,Elewów,690000,62.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-matarnia-elewow-62m2-mzn2046158946,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYXJ0ZmxhdC84L2FydGZsYXRfbXNfMjY4NTU0XzEuanBnI3Y9MV8zODAwMTI5NDgz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-matarnia-62-m.jpg,1990,wtórny,-1,3,0,1,0,0,1,0,1,1,1,54.3795974,18.5056172,5005.95,5017.2,,5016.96,5013.52,
Gdańsk,Storczykowa,549000,55.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-kokoszki-storczykowa-55m2-mzn2045853724,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvd2V4LzYvd2V4X21zX1dFMDM5MjZfMS5qcGcjdj0xXzM4MDg4MjYxOTI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-kokoszki-55-m.jpg,2003,wtórny,Kotłownia lokalna,3,1,1,0,0,1,0,1,0,0,54.35549,18.509773,5004.32,5015.57,,5015.33,5011.89,
Gdańsk,Pilotów,1423869,86.0,4,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-pilotow-21-86m2-mzn2042015943,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExMDA2X3dpenVhbGl6YWNqYTEuanBnI3Y9MTc1NTUwNTczMg==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-pilotow-21-gdansk-86-m.jpg,2023,pierwotny,-1,5,0,0,0,1,0,0,0,0,0,54.3964051,18.6017672,4997.49,5008.75,,5008.5,5005.06,
Gdańsk,Pilotów,1573635,98.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-pilotow-21-98m2-mzn2042015930,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExMDA2X3dpenVhbGl6YWNqYTYuanBnI3Y9MTc1NTUwNTczMg==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-pilotow-21-gdansk-98-m.jpg,2023,pierwotny,-1,5,0,0,0,0,0,0,0,0,0,54.3964051,18.6017672,4997.49,5008.75,,5008.5,5005.06,
Gdańsk,Aleja Jana Pawła II,860000,49.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-49m2-mzn2046207208,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYyNDQ5LzMvZ21nNDYyNDQ5X21zXzk5OTMxOTYxMV8xLmpwZyN2PTFfMzc5NTg5NDQ5OQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,-1,wtórny,Miejskie,10,0,0,0,1,1,0,0,0,0,54.3970455,18.6003247,4997.66,5008.92,,5008.67,5005.23,
Gdańsk,Hołdu Pruskiego,750000,54.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-holdu-pruskiego-54m2-mzn2046081191,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZzg3OTI3L2EvZzg3OTI3X21zX0dXMjgxOTUzXzEuanBnI3Y9MV8zNzk4NzUyMDUx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-54-m.jpg,1890,wtórny,Gazowe,2,1,1,0,0,1,0,0,0,1,54.4106045,18.5701735,5001.28,5012.54,,5012.29,5008.84,
Gdańsk,Profesora Stefana Hausbrandta,799000,51.0,2,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-prof-stefana-hausbrandta-51m2-mzn2046138290,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC83L28xMzc0NzRfbXNfMTIwMDE2XzEuanBnI3Y9MV8zODA4NTE4MTc2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-51-m.jpg,-1,wtórny,Co Miejskie,8,1,0,0,1,1,0,1,0,0,54.34937,18.58764,4996.46,5007.71,,5007.47,5004.03,
Gdańsk,Bernarda Filarskiego,1250000,65.0,3,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-bernarda-filarskiego-65m2-mzn2045956587,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZi9tb3J6ZV9tc19QQU43NDg3ODlfMS5qcGcjdj0xXzM4MDg1MTkyMjY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-65-m.jpg,2024,wtórny,Co Miejskie,4,1,1,0,1,1,0,0,0,0,54.4022091,18.6499129,4993.12,5004.39,,5004.13,5000.69,
Gdańsk,Alfonsa Flisykowskiego,770000,60.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-alfonsa-flisykowskiego-60m2-mzn2045912271,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcmFuZGFsbGludi9mL3JhbmRhbGxpbnZfbXNfUkFOREFMTDgwMjY1NV8xLmpwZyN2PTFfMzc4Mzk4MTMyNw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-60-m.jpg,2018,wtórny,-1,3,0,0,1,1,1,0,1,0,0,54.3220835,18.5613169,4997.62,5008.87,,5008.64,5005.19,
Gdańsk,Mostek,875000,40.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-mostek-40m2-mzn2045844381,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC8zL28xMzc0NzRfbXNfNDYxMjU5XzEuanBnI3Y9MV8zNzY4OTEyODA5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-40-m.jpg,2024,wtórny,-1,4,1,0,0,1,0,0,1,0,0,54.3516195,18.6754656,4988.06,4999.32,,4999.08,4995.63,
Gdańsk,Pilotów,515000,31.0,1,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-pilotow-31m2-mzn2045878341,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC9jL28xMzc0NzRfbXNfMTUwNDc2XzEuanBnI3Y9MV8zNzg3NTU5MzQ5/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-zaspa-31-m.jpg,1970,wtórny,-1,10,0,1,0,1,1,0,1,0,0,54.3942911,18.5893124,4998.59,5009.85,,5009.6,5006.16,
Gdańsk,Chłopska,675000,43.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-chlopska-43m2-mzn2045354716,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcmFuZGFsbGludi9jL3JhbmRhbGxpbnZfbXNfUkFOREFMTDI0MTQ3NF8xLmpwZyN2PTFfMzY3NTgzNDA3Mw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-43-m.jpg,-1,wtórny,-1,4,0,1,0,0,0,0,1,0,0,54.40688,18.59245,4998.93,5010.19,,5009.94,5006.49,
Gdańsk,Obrońców Wybrzeża,799000,33.0,2,12.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-33m2-mzn2046215096,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbjEyOTE1Mi9hL24xMjkxNTJfbXNfT0Y2OTc2OTQxOTlfMS5qcGcjdj0xXzM4MDY4OTc1OTU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-33-m.jpg,2020,wtórny,Co Miejskie,17,1,0,0,1,0,0,0,0,0,54.4127572,18.5891779,4999.54,5010.81,,5010.56,5007.11,
Gdańsk,Aleja Generała Józefa Hallera,660000,28.0,1,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-28m2-mzn2046203963,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lL2YvYm5ob21lX21zXzEzNDQwMV8xLmpwZyN2PTFfMzc5MDg0ODE2Mw==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-28-m.jpg,-1,wtórny,Co Miejskie,5,1,0,0,1,1,1,1,0,0,54.3942517,18.6213985,4995.48,5006.74,,5006.49,5003.04,
Gdańsk,Orańska,760000,59.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-oranska-59m2-mzn2046242726,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvc3BlY2phbGlzdC82L3NwZWNqYWxpc3RfbXNfMjhfMS5qcGcjdj0xXzM4MDE4MzY0OTI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-59-m.jpg,-1,wtórny,-1,10,1,1,1,1,0,0,1,0,0,54.3561,18.5799,4997.55,5008.81,,5008.57,5005.12,
Gdańsk,Młyńska,762190,45.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-mlynska-45m2-mzn2046252136,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEva29uMDQxNS9mL2tvbjA0MTVfbXNfRUM1NzQzNzlfMS5qcGcjdj0xXzM4MDg1MTYwNzI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-mlynska-45-m.jpg,1973,wtórny,Co Miejskie,4,1,1,0,0,0,0,1,0,0,54.35369,18.64961,4990.68,5001.93,,5001.69,4998.24,
Gdańsk,Jana i Macieja Kilarskich,1990000,83.0,4,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-jana-i-macieja-kilarskich-83m2-mzn2046183249,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi85L3BhcnRuZXJzaW5fbXNfNjgxMTQ4XzEuanBnI3Y9MV8zNzk4ODAwMDA2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-83-m.jpg,2022,wtórny,Co Miejskie,7,0,0,0,1,1,0,1,0,0,54.4159608,18.5628893,5002.25,5013.51,,5013.27,5009.82,
Gdańsk,Tysiąclecia,494000,30.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-tysiaclecia-30m2-mzn2046191048,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWF4MDAwLzEvbWF4MDAwX21zX0JGVS1NUy03MzlfMS5qcGcjdj0xXzM3ODc1MjQ5MTA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-tysiaclecia-30-m.jpg,1963,wtórny,C.O. miejskie,4,0,1,0,0,1,0,0,0,0,54.41857102,18.59093517,4999.67,5010.93,,5010.68,5007.24,
Gdańsk,Piastowska,559000,46.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-piastowska-46m2-mzn2046213419,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZC9tb3J6ZV9tc19QQU42NjgwMjVfMS5qcGcjdj0xXzM4MDg2ODY3NzI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-46-m.jpg,1966,wtórny,Co Miejskie,10,1,1,0,1,0,0,1,0,0,54.4168678,18.5919335,4999.49,5010.75,,5010.5,5007.05,
Gdańsk,Piotrkowska,649000,54.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-piotrkowska-54m2-mzn2046180207,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYwODA5LzEvZ21nNDYwODA5X21zX0hBMDE1NzAwXzEuanBnI3Y9MV8zODA4ODMwNDAz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-54-m.jpg,1999,wtórny,C.o. miejskie,4,1,1,1,0,1,0,1,0,0,54.330387,18.584551,4995.79,5007.04,,5006.81,5003.36,
Gdańsk,Pszenna,1081700,37.0,2,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-pszenna-37m2-mzn2046179197,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8zL3BhcnRuZXJzaW5fbXNfNjU5Njg2XzEuanBnI3Y9MV8zODA4NjY5ODA4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-37-m.jpg,2020,wtórny,Co Miejskie,6,0,0,0,1,0,0,1,0,0,54.3462286,18.6569238,4989.59,5000.84,,5000.6,4997.15,
