city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,market,heating,total_floors,intercom,basement,furnished,elevator,parking_space,gated_property,balcony,terrace,garden,latitude,longitude
Gdańsk,Łąkowa,731316,34.0,1,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lakowa-34m2-mzn2045918820,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8xL3BhcnRuZXJzaW5fbXNfNTgyNzY3XzEuanBnI3Y9MV8zODAyNTI2OTc0/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-34-m.jpg,2024,wtórny,Co Miejskie,5,1,0,0,1,1,0,1,0,0,54.34508,18.64785
Gdańsk,Powstańców Warszawskich,1080000,63.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-powstancow-warszawskich-63m2-mzn2046203934,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9lL3BlcHBlcmhfbXNfUEg1NjIxMDhfMS5qcGcjdj0xXzM3OTA4NTA4Mjc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-63-m.jpg,2023,wtórny,Co Miejskie,3,0,1,0,1,1,0,1,0,0,54.3550613,18.631156
Gdańsk,Bolesława Leśmiana,1175000,45.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-boleslawa-lesmiana-45m2-mzn2046179639,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYS9tb3J6ZV9tc19QQU4yMzQwMTZfMS5qcGcjdj0xXzM3ODU0MDY5MDk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-45-m.jpg,2025,wtórny,Co Miejskie,5,1,1,0,1,0,0,1,0,0,54.38219,18.58909
Gdańsk,Pastelowa,575000,39.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-pastelowa-39m2-mzn2046122451,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMC9tb3J6ZV9tc19QQU4yNTYyMTFfMS5qcGcjdj0xXzM3OTU4Nzc2MzY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-39-m.jpg,2023,wtórny,Co Miejskie,4,0,1,0,1,1,0,0,0,1,54.30923,18.61152
Gdańsk,Krzemowa,640000,61.0,3,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-krzemowa-61m2-mzn2045896979,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNi9tb3J6ZV9tc19QQU43NTQzNjhfMS5qcGcjdj0xXzM4MDgzNzk5ODg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-orunia-gorna-gdansk-poludnie-61-m.jpg,1990,wtórny,Co Miejskie,4,0,1,0,0,0,0,1,0,0,54.3255359,18.6195481
Gdańsk,Kazimierza Wielkiego,675000,51.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-kazimierza-wielkiego-51m2-mzn2045922615,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYy9tb3J6ZV9tc19QQU4yNDE1MTVfMS5qcGcjdj0xXzM4MDI1Njk2NDE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-51-m.jpg,2018,wtórny,Co Miejskie,2,0,1,0,0,1,1,1,0,0,54.2973607,18.6083801
Gdańsk,Kombatantów,699000,48.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-kombatantow-48m2-mzn2046081107,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzYxODA4LzMvbzYxODA4X21zX05OOTcyOTMwXzEuanBnI3Y9MV8zODAyNDUwNTIx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-48-m.jpg,1980,wtórny,-1,10,0,0,0,0,1,0,1,0,0,54.3970065,18.6108428
Gdańsk,Bernarda Filarskiego,840600,41.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-bernarda-filarskiego-41m2-mzn2045897697,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMy9tb3J6ZV9tc19QQU43MTk3MzhfMS5qcGcjdj0xXzM4MDg0OTMyODY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-41-m.jpg,2024,wtórny,Co Miejskie,5,1,1,1,1,1,1,0,1,1,54.401622,18.652402
Gdańsk,Jaśkowa Dolina,515000,27.0,1,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-jaskowa-dolina-27m2-mzn2046067875,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMy9tb3J6ZV9tc19QQU40MjIxNDVfMS5qcGcjdj0xXzM4MDgzODc4MTA=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-27-m.jpg,1900,wtórny,Elektryczne,2,1,1,0,0,1,0,0,0,0,54.375589,18.6062565
Gdańsk,Pastelowa,519000,36.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-pastelowa-36m2-mzn2046137213,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMy9tb3J6ZV9tc19QQU44OTIxNjJfMS5qcGcjdj0xXzM3OTIxMDE3MDM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-36-m.jpg,2020,wtórny,Co Miejskie,4,0,1,0,1,1,0,0,0,1,54.3102217,18.6114544
Gdańsk,Orłowska,599000,24.0,1,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-orlowska-24m2-mzn2046099845,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYS9tb3J6ZV9tc19QQU4yNDIzNTBfMS5qcGcjdj0xXzM3OTMzOTQ5NjQ=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-24-m.jpg,1970,wtórny,Co Miejskie,4,0,1,0,0,1,0,0,0,0,54.422211,18.5798966
Gdańsk,Mazowiecka,1199000,85.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-bretowo-mazowiecka-85m2-mzn2046169404,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9mL3BlcHBlcmhfbXNfUEg2NjI0NTBfMS5qcGcjdj0xXzM3ODM5OTI5NTA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-bretowo-85-m.jpg,1980,wtórny,Co Miejskie,4,1,1,0,0,1,0,0,0,0,54.374857,18.5665049
Gdańsk,Łąkowa,1459451,68.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lakowa-68m2-mzn2045918738,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9iL3BhcnRuZXJzaW5fbXNfMTI2NzI0XzEuanBnI3Y9MV8zODAyNTM4NjI3/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-68-m.jpg,2024,wtórny,Co Miejskie,5,1,0,0,1,1,0,0,1,1,54.34508,18.64785
Gdańsk,Siennicka,599000,55.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-siennicka-55m2-mzn2045880738,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYi9tb3J6ZV9tc19QQU4yMzY5NzJfMS5qcGcjdj0xXzM4MDgzODc3MjM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-55-m.jpg,1939,wtórny,Gazowe,2,0,1,0,0,0,0,0,0,0,54.350596,18.6698229
Gdańsk,Łąkowa,666000,31.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-31m2-mzn2045868101,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8xL3BhcnRuZXJzaW5fbXNfNjg4NTI2XzEuanBnI3Y9MV8zODAyNjUxNDY1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wyspa-sobieszewska-31-m.jpg,2025,pierwotny,Co Własne,2,1,0,0,1,1,0,1,0,0,54.3414075,18.8164597
Gdańsk,Na Zaspę,690000,48.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-nowy-port-na-zaspe-48m2-mzn2046180353,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMC9tb3J6ZV9tc19QQU4xMTcwOTZfMS5qcGcjdj0xXzM3OTIyMjk3MjE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-nowy-port-48-m.jpg,1988,wtórny,Co Miejskie,4,0,1,0,0,0,0,1,0,0,54.401708,18.665833
Gdańsk,Panieńska,785000,37.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-panienska-37m2-mzn2046214411,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC85L3BlcHBlcmhfbXNfUEg4Mzg2NDVfMS5qcGcjdj0xXzM3OTM0NDI5MDM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-37-m.jpg,2018,wtórny,Co Miejskie,4,0,1,1,1,1,0,0,0,0,54.3552618,18.6548968
Gdańsk,Kamienna Grobla,788000,49.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-kamienna-grobla-49m2-mzn2046154174,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMi9tb3J6ZV9tc19QQU44NTQxMDNfMS5qcGcjdj0xXzM3ODUzMzEwMDY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-49-m.jpg,1970,wtórny,Co Miejskie,8,1,1,0,1,0,0,0,0,0,54.3438057,18.6602419
Gdańsk,Łąkowa,901500,31.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-31m2-mzn2045868184,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9kL3BhcnRuZXJzaW5fbXNfODY3MDg0XzEuanBnI3Y9MV8zODAyNjUxODIw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wyspa-sobieszewska-31-m.jpg,2025,wtórny,Co Własne,2,1,0,0,1,1,0,1,0,0,54.341611,18.8158267
Gdańsk,Sieroca,995000,78.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sieroca-78m2-mzn2046202090,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC83L3BlcHBlcmhfbXNfUEg2NDIyOThfMS5qcGcjdj0xXzM3OTA3NjAwODY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-78-m.jpg,1990,wtórny,Co Miejskie,4,1,1,0,0,1,0,1,0,0,54.3553514,18.6559423
Gdańsk,Łąkowa,1130500,40.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-40m2-mzn2045868226,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi80L3BhcnRuZXJzaW5fbXNfMjIyMDQ1XzEuanBnI3Y9MV8zODAyNjUxNDEx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wyspa-sobieszewska-40-m.jpg,2025,wtórny,Co Własne,2,0,0,0,1,1,0,0,1,1,54.3418487,18.8162129
Gdańsk,Łąkowa,1142801,41.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-41m2-mzn2045868225,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi85L3BhcnRuZXJzaW5fbXNfNTQyMDY2XzEuanBnI3Y9MV8zODAyNjUxNDM5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wyspa-sobieszewska-41-m.jpg,2025,pierwotny,Co Własne,2,1,0,0,1,1,1,0,1,1,54.3420079,18.8161163
Gdańsk,Karola Chodkiewicza,1199000,99.0,4,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-karola-chodkiewicza-99m2-mzn2046183153,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9kL3BlcHBlcmhfbXNfUEg5MjU2ODNfMS5qcGcjdj0xXzM3ODYzNDQ5OTc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-99-m.jpg,1980,wtórny,Co Miejskie,4,1,1,0,0,1,0,0,0,0,54.4052535,18.6268979
Gdańsk,Łąkowa,1335000,49.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-49m2-mzn2045868251,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi85L3BhcnRuZXJzaW5fbXNfODAzOTkzXzEuanBnI3Y9MV8zODAyNjUxMzkz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wyspa-sobieszewska-49-m.jpg,2025,pierwotny,Co Własne,2,0,0,0,1,1,1,1,0,0,54.3413932,18.8182969
Gdańsk,Hokejowa,509000,42.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-hokejowa-42m2-mzn2046099967,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC8zL3BlcHBlcmhfbXNfUEg2MDU5ODRfMS5qcGcjdj0xXzM4MDAxMTExMzM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-42-m.jpg,2022,wtórny,Co Miejskie,4,0,1,0,0,1,0,0,0,1,54.3076392,18.5961316
Gdańsk,Kartuska,569000,58.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-kartuska-58m2-mzn2046190997,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMi9tb3J6ZV9tc19QQU4xMzk5NzFfMS5qcGcjdj0xXzM3OTA2OTA0ODY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-58-m.jpg,2023,wtórny,Co Miejskie,4,0,1,0,1,1,0,1,0,1,54.3451981,18.5345058
Gdańsk,Chełm,729000,60.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-60m2-mzn2046137556,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZi9tb3J6ZV9tc19QQU44ODcwNThfMS5qcGcjdj0xXzM3OTA2OTA0NzM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-chelm-60-m.jpg,2006,wtórny,Co Miejskie,4,0,1,0,1,1,0,1,0,0,54.3288532,18.6011464
Gdańsk,Powstańców Warszawskich,699000,64.0,4,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-suchanino-powstancow-warszawskich-64m2-mzn2046238304,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC9hL28xMzc0NzRfbXNfNjY4MTQ3XzEuanBnI3Y9MV8zNzk4ODI1NjI1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-suchanino-64-m.jpg,1978,wtórny,-1,4,1,1,0,1,0,0,1,0,0,54.3539,18.61385
Gdańsk,Artura Grottgera,2099000,72.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-artura-grottgera-72m2-mzn2045845496,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzY3MzE4LzkvbzY3MzE4X21zX0hFWDQyMTI3MF8xLmpwZyN2PTFfMzc5ODY4MTYzMg==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-72-m.jpg,2024,wtórny,Co Miejskie,3,0,0,0,1,1,0,1,0,0,54.3990269,18.5658514
Gdańsk,Kartuska,750000,55.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-kartuska-55m2-mzn2045860140,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvem03NDYzL2Yvem03NDYzX21zX1ItOTEyMzQ2XzEuanBnI3Y9MV8zODA3ODA5MDIw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-55-m.jpg,2011,wtórny,Co Miejskie,5,1,0,0,1,1,1,0,0,0,54.3378576,18.568061
Gdańsk,Jacka Malczewskiego,815000,58.0,4,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-jacka-malczewskiego-58m2-mzn2046081735,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYy9tb3J6ZV9tc19QQU40ODU3NjhfMS5qcGcjdj0xXzM4MDgzOTU0NjY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-58-m.jpg,1975,wtórny,Gazowe,2,0,1,0,0,0,0,0,0,0,54.3477061,18.6160398
Gdańsk,Wrzeszcz,860909,48.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-48m2-mzn2045941783,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8yL3BhcnRuZXJzaW5fbXNfNzE2MzM2XzEuanBnI3Y9MV8zODAyODkyNjM1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-48-m.jpg,2025,pierwotny,Co Miejskie,10,0,0,0,1,1,0,0,1,0,54.38895,18.6234
Gdańsk,Węglarska,895000,48.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-weglarska-48m2-mzn2045860090,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvOC9tb3J6ZV9tc19QQU4yMDE1NTFfMS5qcGcjdj0xXzM4MDgzNzk4NjQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-48-m.jpg,1900,wtórny,Co Miejskie,3,0,1,0,0,0,0,0,0,0,54.3513651,18.6504522
Gdańsk,Aleja Jana Pawła II,1030000,64.0,3,7.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-64m2-mzn2046099847,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZS9tb3J6ZV9tc19QQU43NjI5MjhfMS5qcGcjdj0xXzM3OTQ2Njg4MzA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-64-m.jpg,1993,wtórny,Co Miejskie,9,0,1,0,1,0,0,1,0,0,54.4049615,18.6117272
Gdańsk,Wrzeszcz,1316585,67.0,3,9.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-67m2-mzn2045941784,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi81L3BhcnRuZXJzaW5fbXNfOTM1MzI4XzEuanBnI3Y9MV8zODAyODkyNjQ1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-67-m.jpg,2025,pierwotny,Co Miejskie,10,0,0,0,1,1,0,1,0,0,54.38895,18.6234
Gdańsk,Aleja Rzeczypospolitej,535000,38.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-aleja-rzeczypospolitej-38m2-mzn2045868315,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvOS9tb3J6ZV9tc19QQU45ODY5ODJfMS5qcGcjdj0xXzM4MDg0OTMzMzc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-38-m.jpg,1975,wtórny,Co Miejskie,10,0,1,0,1,0,0,1,0,0,54.4030011,18.5934458
Gdańsk,Starogardzka,539000,45.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-starogardzka-45m2-mzn2045896701,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYS9tb3J6ZV9tc19QQU40NzAwOThfMS5qcGcjdj0xXzM4MDg0OTI5NDk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-orunia-gorna-gdansk-poludnie-45-m.jpg,2010,wtórny,Co Miejskie,3,0,1,0,0,1,1,1,0,0,54.300999,18.608659
Gdańsk,Witolda Grabowskiego,580000,49.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-witolda-grabowskiego-49m2-mzn2046172821,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9mL3BlcHBlcmhfbXNfUEg1OTI1ODFfMS5qcGcjdj0xXzM3ODY0MTEwNjI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-chelm-49-m.jpg,1980,wtórny,Co Miejskie,4,1,1,0,1,1,0,1,0,0,54.339284,18.624821
Gdańsk,Chłopska,815000,63.0,4,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-chlopska-63m2-mzn2046136424,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNC9tb3J6ZV9tc19QQU4zOTEwOTBfMS5qcGcjdj0xXzM3NzgxNjIzMjQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-63-m.jpg,1980,wtórny,Co Miejskie,18,1,1,0,1,1,0,1,0,0,54.4054346,18.5884292
Gdańsk,Angielska Grobla,1049000,43.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-angielska-grobla-43m2-mzn2046136425,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNi9tb3J6ZV9tc19QQU4zNDQyMjNfMS5qcGcjdj0xXzM3NzQxMzcwNDI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-43-m.jpg,2021,wtórny,Co Miejskie,6,1,1,1,1,1,1,1,0,0,54.3501078,18.6621566
Gdańsk,Artura Grottgera,629000,48.0,3,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-artura-grottgera-48m2-mzn2045922286,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9mL3BlcHBlcmhfbXNfUEg5MzEyMjZfMS5qcGcjdj0xXzM4MDg4MjM3MjQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-48-m.jpg,1969,wtórny,Co Miejskie,4,1,1,0,0,1,1,1,0,0,54.4072357,18.5622601
Gdańsk,Jednorożca,650000,50.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-jednorozca-50m2-mzn2045916104,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNS9tb3J6ZV9tc19QQU42MTUxNjdfMS5qcGcjdj0xXzM4MDgzOTUxODc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-osowa-50-m.jpg,2010,wtórny,Co Miejskie,3,0,1,0,0,1,0,1,0,0,54.4245924,18.4755617
Gdańsk,Aleja Grunwaldzka,749000,65.0,4,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-aleja-grunwaldzka-65m2-mzn2046152718,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9kL3BlcHBlcmhfbXNfUEg4Mjg1NDJfMS5qcGcjdj0xXzM3OTMzMjkyOTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-65-m.jpg,1950,wtórny,Co Własne,3,0,1,0,0,1,0,0,0,0,54.38916,18.5876519
Gdańsk,Łąkowa,813000,26.0,1,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-lakowa-26m2-mzn2045868253,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi84L3BhcnRuZXJzaW5fbXNfODc0MzA2XzEuanBnI3Y9MV8zODAyNjUxNDgx/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wyspa-sobieszewska-26-m.jpg,2025,wtórny,Co Własne,2,0,0,0,1,1,0,1,0,0,54.3416611,18.81617
