city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,coords
Gdańsk,Marsz. Ferdynanda Focha,699999,140 m²,5 pokoi,piętro 2/2,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-aniolki-focha-140m2-mzn2045626494,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm43MzQ2MS8yL2JuNzM0NjFfbXNfOC0xXzI2LmpwZWcjdj0xXzM3NDM0MzYzMTk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-aniolki-140-m.jpg,1994,"54.3591,18.6266"
Gdańsk,Hery,699999,66 m²,3 pokoje,piętro 1/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-hery-66m2-mzn2045509754,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZXN0YXRpYy8xL2VzdGF0aWNfbXNfT04zMzA4NDNfMS5qcGcjdj0xXzM3NDY0NjQ2MDc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-osowa-66-m.jpg,2008,"54.42051,18.47674"
Gdańsk,Słowiańska,1496000,70 m²,3 pokoje,piętro 1/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-slowianska-70m2-mzn2045770455,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvc21vbGdlci8yL3Ntb2xnZXJfbXNfOTQ3MzM2XzEuanBnI3Y9MV8zNzI2MTIwNzM0/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-70-m.jpg,2011,"54.4084,18.57535"
Gdańsk,Polanki,1496000,140 m²,6 pokoi,piętro 2/2,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-polanki-140m2-mzn2045509646,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZXN0YXRpYy8zL2VzdGF0aWNfbXNfT041NTYxNDVfMS5qcGcjdj0xXzM3NDQ0MDY5OTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-140-m.jpg,1890,"54.40539,18.56025"
Gdańsk,Leszczynowa,459000,64 m²,3 pokoje,parter/1,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-leszczynowa-64m2-mzn2045851382,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYy9tb3J6ZV9tc19QQU41OTQ0NzFfMS5qcGcjdj0xXzM3NDE5OTU4MDA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-64-m.jpg,2012,"54.3349078,18.5595366"
Gdańsk,Prof. Mariana Osińskiego,459000,95 m²,4 pokoje,piętro 1/5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-prof-mariana-osinskiego-95m2-mzn2045509909,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZXN0YXRpYy80L2VzdGF0aWNfbXNfT044ODM1MTBfMS5qcGcjdj0xXzM3NDc2ODkwMjA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-95-m.jpg,2022,"54.34997,18.53739"
Gdańsk,Życzliwa,849000,89 m²,4 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-zyczliwa-89m2-mzn2045624192,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbmVzdGF0ZXMvNC9uZXN0YXRlc19tc18yNDY1MSUyNTJGMjA4OSUyNTJGT01TXzEuanBnI3Y9MV8zNzQ0NTQ3MjA1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-89-m.jpg,2023,"54.3451085,18.5291749"
Gdańsk,Piastowska,849000,40 m²,2 pokoje,piętro 1/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piastowska-40m2-mzn2045663723,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyNTM4MS8wL28xMjUzODFfbXNfNzIwJTI1MkY5NzMzJTI1MkZPTVNfMS5qcGcjdj0xXzM3NTEzNjAwMDE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piastowska-40-m.jpg,1974,"54.4174997,18.59202576"
Gdańsk,Wileńska,1350000,67 m²,3 pokoje,piętro 10/10,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-wilenska-67m2-mzn2045718514,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbGRrL2MvbGRrX21zX0xESzk4MTcyOV8xLmpwZyN2PTFfMzc0NDMxNjg3NQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-67-m.jpg,1978,"54.3616,18.59964"
Gdańsk,Św. Ducha,1350000,63 m²,2 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sw-ducha-63m2-mzn2045726069,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5tdWx0aTEvYy9ibm11bHRpMV9tc19NSDU5NDYxNV8xLmpwZyN2PTFfMzc0MzY0NTg4MA==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-63-m.jpg,1956,"54.35047,18.65259"
Gdańsk,Kielnieńska,749000,45 m²,2 pokoje,parter/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-kielnienska-45m2-mzn2045746201,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMi9tb3J6ZV9tc19QQU41MzAwMjhfMS5qcGcjdj0xXzM3NDMyMzgxMTg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-osowa-45-m.jpg,2006,"54.435473,18.4630361"
Gdańsk,Śródmieście,749000,53 m²,2 pokoje,piętro 4/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-53m2-mzn2045524893,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyNTM4MS81L28xMjUzODFfbXNfNjk3JTI1MkY5NzMzJTI1MkZPTVNfMS5qcGcjdj0xXzM3NDU4Mzc1MjU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-53-m.jpg,1950,"54.34780237,18.65508556"
Gdańsk,Jacka Malczewskiego,1290000,42 m²,2 pokoje,piętro 3/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-jacka-malczewskiego-42m2-mzn2045775243,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNS9tb3J6ZV9tc19QQU42OTg3MjhfMS5qcGcjdj0xXzM3NDI1MDAyNzU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-42-m.jpg,2012,"54.3468119,18.6188842"
Gdańsk,Targ Rybny,1290000,51 m²,2 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-targ-rybny-51m2-mzn2045287650,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZXN0YXRpYy8zL2VzdGF0aWNfbXNfT044MjE2MTBfMS5qcGcjdj0xXzM3NTIyOTM5MTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-51-m.jpg,1955,"54.35254,18.65742"
Gdańsk,Bolesława Chrobrego,1899000,59 m²,3 pokoje,parter/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-boleslawa-chrobrego-59m2-mzn2045359878,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZXN0YXRpYy8xL2VzdGF0aWNfbXNfT04yOTczNzBfMS5qcGcjdj0xXzM3NDg2NTM2OTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-59-m.jpg,2017,"54.39822,18.61838"
Gdańsk,Bolesława Krzywoustego,1899000,79 m²,3 pokoje,piętro 2/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-boleslawa-krzywoustego-79m2-mzn2045295497,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZXN0YXRpYy8yL2VzdGF0aWNfbXNfT045NzUyMTdfMS5qcGcjdj0xXzM3NDQ1MTgzNDc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-79-m.jpg,2011,"54.41373,18.58229"
Gdańsk,Lawendowe Wzgórze,850000,46 m²,3 pokoje,piętro 4/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-lawendowe-wzgorze-46m2-mzn2045755996,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMi9tb3J6ZV9tc19QQU40NTc2ODBfMS5qcGcjdj0xXzM3NDA4ODQ5MTU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-46-m.jpg,2018,"54.3272296,18.563511"
Gdańsk,Letnica,850000,85 m²,3 pokoje,piętro 15/17,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-85m2-mzn2044736387,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZm9ycGlrL2YvZm9ycGlrX21zXzk0NTMyNl8xLmpwZyN2PTFfMzc0Mjk2OTk5OQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-85-m.jpg,2021,"54.39538,18.64324"
Gdańsk,Zakopiańska,1590000,38 m²,2 pokoje,piętro 1/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-zakopianska-38m2-mzn2045243065,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvdGVrdG9uY2FwaS8zL3Rla3RvbmNhcGlfbXNfVEM2OTE5NjZfMS5qcGcjdj0xXzM3NDg4MDA0OTA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-38-m.jpg,1980,"54.35087,18.6267"
Gdańsk,Niepołomicka,1590000,54 m²,3 pokoje,parter/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-niepolomicka-54m2-mzn2045151553,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZG9icmFvZmVydC83L2RvYnJhb2ZlcnRfbXNfMzA5OCUyNTJGODQwMiUyNTJGT01TXzEuanBnI3Y9MV8zNzM5NTMzNjkz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-54-m.jpg,2022,"54.3147448,18.594301"
Gdańsk,Heleny,1800000,63 m²,3 pokoje,piętro 1/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-heleny-63m2-mzn2045641135,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEwNTA3OC84L28xMDUwNzhfbXNfOTY5OTg2XzEuanBnI3Y9MV8zNzM5ODQwNjY2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-osowa-63-m.jpg,2024,"54.42252,18.47577"
Gdańsk,Gdańsk,1800000,54 m²,3 pokoje,piętro 15/16,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-54m2-mzn2040543337,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvdXJvY3p5c2tvLzQvdXJvY3p5c2tvX21zXzI2OTdfMS5qcGcjdj0xXzM3NDQ1MDU0Nzg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-54-m.jpg,2022,"54.3520252,18.6466384"
Gdańsk,Storczykowa,660000,55 m²,2 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-kokoszki-storczykowa-55m2-mzn2045853724,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvd2V4LzYvd2V4X21zX1dFMDM5MjZfMS5qcGcjdj0xXzM3NTQ2NDE0MDg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-kokoszki-55-m.jpg,2003,"54.3551146,18.5100533"
Gdańsk,Obrońców Wybrzeża,660000,155 m²,6 pokoi,piętro 4/10,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-155m2-mzn2044489905,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNC9tb3J6ZV9tc19QQU42NTQ2MzFfMS5qcGcjdj0xXzM3NDU3MTgyMzg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-155-m.jpg,2020,"54.41001,18.59511"
Gdańsk,Starowiejska,699000,48 m²,2 pokoje,piętro 3/18,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-48m2-mzn2045719476,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYwOTc1L2YvZ21nNDYwOTc1X21zXzY3NDY0M18xLmpwZyN2PTFfMzczOTc4ODE1Nw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-48-m.jpg,2025,"54.3953089,18.6466291"
Gdańsk,Ostrołęcka,699000,82 m²,4 pokoje,parter/5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-ostrolecka-82m2-mzn2045666578,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxNDg3LzgvZ21nNDYxNDg3X21zXzg5ODIzNV8xLmpwZyN2PTFfMzc0ODY0NTUwNw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-82-m.jpg,2000,"54.33006,18.58609"
Gdańsk,Piastowska,1045000,45 m²,2 pokoje,piętro 1/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-piastowska-45m2-mzn2045647317,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvaG9tZWFzc2V0L2IvaG9tZWFzc2V0X21zX0hTMzYwMzE2XzEuanBnI3Y9MV8zNzQxNTgxMDQ5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-45-m.jpg,1965,"54.41556,18.5944"
Gdańsk,al. Jana Pawła II,1045000,49 m²,2 pokoje,piętro 4/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-jana-pawla-ii-49m2-mzn2045840555,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvaW50ZWdyb2IvMy9pbnRlZ3JvYl9tc19JVDAxMzM3XzEuanBnI3Y9MV8zNzU0NjY0MDY2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,-1,"54.390711,18.598805"
Gdańsk,Leśna Góra,579000,49 m²,2 pokoje,piętro 8/10,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-bretowo-lesna-gora-49m2-mzn2045641338,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbGRrLzMvbGRrX21zX0xESzk4OTg1MV8xLmpwZyN2PTFfMzc0MTk3Mjc3MA==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-bretowo-49-m.jpg,1981,"54.37394,18.56263"
Gdańsk,Lawendowe Wzgórze,840000,66 m²,3 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-lawendowe-wzgorze-66m2-mzn2045913732,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm44OTMwLzQvYm44OTMwX21zX0dIMjI4MzQ5XzEuanBnI3Y9MV8zNzUwMTgzMTUz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-66-m.jpg,2022,"54.3285603,18.5627803"
Gdańsk,Jagiellońska,840000,104 m²,4 pokoje,piętro 12/12,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-jagiellonska-104m2-mzn2045828904,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyNTM4MS8xL28xMjUzODFfbXNfODAwJTI1MkY5NzMzJTI1MkZPTVNfMS5qcGcjdj0xXzM3NDI3Mzc0MTg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-104-m.jpg,2024,"54.41429739,18.59711981"
Gdańsk,Wilhelma Stryjewskiego,2850000,34 m²,2 pokoje,parter/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-stogi-wilhelma-stryjewskiego-34m2-mzn2045587294,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZS9tb3J6ZV9tc19QQU43NTAwMzhfMS5qcGcjdj0xXzM3Mzk4NzAzNTA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-stogi-34-m.jpg,1970,"54.36102,18.71712"
Gdańsk,Śląska,2850000,23 m²,1 pokój,piętro 2/10,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-slaska-23m2-mzn2044972770,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5pYWdlbnQvNS9ibmlhZ2VudF9tc18zMjgwMjRfMS5qcGcjdj0xXzM3NDYwODQ0NzY=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-przymorze-23-m.jpg,-1,"54.40647,18.58046"
Gdańsk,Sympatyczna,420000,85 m²,4 pokoje,piętro 1/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-sympatyczna-85m2-mzn2045558306,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzY3NTY4LzUvbzY3NTY4X21zXzczMDYwNF8xLmpwZyN2PTFfMzc0MzE2MjcwOA==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-sympatyczna-85-m.jpg,2007,"54.35097,18.53001"
Gdańsk,Wrocławska,420000,102 m²,3 pokoje,piętro 1/1,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-aniolki-wroclawska-102m2-mzn2045127449,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYy9tb3J6ZV9tc19QQU4zOTc1NThfMS5qcGcjdj0xXzM3NDI5OTAzODM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-aniolki-102-m.jpg,1930,"54.3560087,18.6338081"
Gdańsk,Bolesława Chrobrego,459000,27 m²,1 pokój,piętro 1/2,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-boleslawa-chrobrego-27m2-mzn2045854680,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYy9tb3J6ZV9tc19QQU4zNzUzNTVfMS5qcGcjdj0xXzM3NDE5OTU2Mzc=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-27-m.jpg,1920,"54.3854368,18.6160176"
Gdańsk,Magellana,459000,47 m²,2 pokoje,piętro 2/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-magellana-47m2-mzn2045854755,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5tdWx0aTEvNC9ibm11bHRpMV9tc19NSDg0OTg5MV8xLmpwZyN2PTFfMzc0NjgwNTgzMQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-47-m.jpg,2024,"54.3632476,18.5822592"
Gdańsk,Tandeta,1130000,36 m²,1 pokój,piętro 1/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-tandeta-36m2-mzn2045416742,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYwOTc1LzUvZ21nNDYwOTc1X21zXzU4OTk2M18xLmpwZyN2PTFfMzc0MDE1OTEwMA==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-36-m.jpg,2012,"54.35133,18.65553"
Gdańsk,Jelitkowski Dwór,1130000,55 m²,3 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-jelitkowski-dwor-55m2-mzn2045768863,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbG9yZGJ1ZC9mL2xvcmRidWRfbXNfMDUwNkFSVDI1XzEuanBnI3Y9MV8zNzI0MDUwNTQ3/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-55-m.jpg,2010,"54.4054,18.6099"
Gdańsk,Ukośna,1137000,40 m²,2 pokoje,parter/2,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-sw-wojciech-lipce-ukosna-40m2-mzn2044857847,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5pYWdlbnQvOC9ibmlhZ2VudF9tc182NzI1NDZfMS5qcGcjdj0xXzM3NDE5MjAxNzc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-orunia-sw-wojciech-lipce-40-m.jpg,-1,"54.324881,18.6345344"
Gdańsk,Angielska Grobla,1137000,45 m²,2 pokoje,piętro 5/6,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-angielska-grobla-45m2-mzn2045375599,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMi9tb3J6ZV9tc19QQU42MzgxMDZfMS5qcGcjdj0xXzM3Mzk2MTg3OTU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-45-m.jpg,2021,"54.35038,18.6619"
Gdańsk,ul. Czerska 35,359000,33 m²,2 pokoje,piętro 1/5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-czerska-35-33m2-mzn2044908999,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNTU1X3dpenVhbGl6YWNqYTIuanBnI3Y9MTc1MjcyODAzMQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-osiedle-kompas-gdansk-33-m.jpg,2026,"54.2986663,18.6160818"
Gdańsk,ul. Czerska 35,359000,33 m²,2 pokoje,piętro 1/5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-czerska-35-33m2-mzn2044908902,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNTU1X3dpenVhbGl6YWNqYTEuanBnI3Y9MTc1MjcyODAzMQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-osiedle-kompas-gdansk-33-m.jpg,2026,"54.2986663,18.6160818"
Gdańsk,ul. Czerska 35,799000,35 m²,2 pokoje,piętro 1/5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-czerska-35-35m2-mzn2044908998,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNTU1X3dpenVhbGl6YWNqYTEuanBnI3Y9MTc1MjcyODAzMQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-osiedle-kompas-gdansk-35-m.jpg,2026,"54.2986663,18.6160818"
Gdańsk,ul. Czerska 35,799000,53 m²,3 pokoje,piętro 1/5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-czerska-35-53m2-mzn2044908901,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNTU1X3dpenVhbGl6YWNqYTIuanBnI3Y9MTc1MjcyODAzMQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-osiedle-kompas-gdansk-53-m.jpg,2026,"54.2986663,18.6160818"
Gdańsk,ul. Czerska 35,749000,53 m²,3 pokoje,piętro 4/5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-czerska-35-53m2-mzn2044909037,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNTU1X3dpenVhbGl6YWNqYTIuanBnI3Y9MTc1MjcyODAzMQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-osiedle-kompas-gdansk-53-m.jpg,2026,"54.2986663,18.6160818"
Gdańsk,ul. Czerska 35,749000,88 m²,4 pokoje,piętro 3/5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-czerska-35-88m2-mzn2044909023,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNTU1X3dpenVhbGl6YWNqYTEuanBnI3Y9MTc1MjcyODAzMQ==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-osiedle-kompas-gdansk-88-m.jpg,2026,"54.2986663,18.6160818"
